Número de documentos del corpus:6741
Número de palabras del corpus:96146
Palabra:2day  Frec:12  LogProb:-7.648898657810338
Palabra:2day-i  Frec:1  LogProb:-10.133805307598339
Palabra:2days  Frec:1  LogProb:-10.133805307598339
Palabra:2do  Frec:5  LogProb:-8.524367395164237
Palabra:2gether  Frec:1  LogProb:-10.133805307598339
Palabra:2give  Frec:1  LogProb:-10.133805307598339
Palabra:2go  Frec:1  LogProb:-10.133805307598339
Palabra:2inches  Frec:1  LogProb:-10.133805307598339
Palabra:2K9  Frec:1  LogProb:-10.133805307598339
Palabra:2knock  Frec:4  LogProb:-8.747510946478448
Palabra:2lb  Frec:1  LogProb:-10.133805307598339
Palabra:2many  Frec:1  LogProb:-10.133805307598339
Palabra:2mch  Frec:1  LogProb:-10.133805307598339
Palabra:2mmr  Frec:1  LogProb:-10.133805307598339
Palabra:2morrow  Frec:3  LogProb:-9.035193018930228
Palabra:2MORW  Frec:1  LogProb:-10.133805307598339
Palabra:2mrrw  Frec:4  LogProb:-8.747510946478448
Palabra:2much  Frec:1  LogProb:-10.133805307598339
Palabra:2nd  Frec:4  LogProb:-8.747510946478448
Palabra:2night  Frec:6  LogProb:-8.342045838370282
Palabra:2nite  Frec:1  LogProb:-10.133805307598339
Palabra:2O1O<3  Frec:1  LogProb:-10.133805307598339
Palabra:2PM  Frec:1  LogProb:-10.133805307598339
Palabra:2times  Frec:1  LogProb:-10.133805307598339
Palabra:2to  Frec:1  LogProb:-10.133805307598339
Palabra:2wks  Frec:4  LogProb:-8.747510946478448
Palabra:2x  Frec:3  LogProb:-9.035193018930228
Palabra:2yrs  Frec:3  LogProb:-9.035193018930228
Palabra:3-4  Frec:4  LogProb:-8.747510946478448
Palabra:3-6  Frec:1  LogProb:-10.133805307598339
Palabra:3-year-old  Frec:3  LogProb:-9.035193018930228
Palabra:30%  Frec:4  LogProb:-8.747510946478448
Palabra:30's  Frec:1  LogProb:-10.133805307598339
Palabra:300$  Frec:1  LogProb:-10.133805307598339
Palabra:300+  Frec:1  LogProb:-10.133805307598339
Palabra:30am  Frec:3  LogProb:-9.035193018930228
Palabra:30in  Frec:1  LogProb:-10.133805307598339
Palabra:30mins-and  Frec:3  LogProb:-9.035193018930228
Palabra:30pm  Frec:1  LogProb:-10.133805307598339
Palabra:30something  Frec:1  LogProb:-10.133805307598339
Palabra:30th  Frec:1  LogProb:-10.133805307598339
